Class1(From),Class2(To),isExternalDep,isSuperClass,isImplementingInterface,hasReturn,hasParameter,hasBinding,instantiates,hasField,hasLocalVariable,hasCast,numberOfStaticMethodsCalled,StaticMethodsCalled,numberOfMethodsCalled,MethodsCalled
com.yahoo.search.xmlparser.XmlParserLocalSearchResults$XmlParserLocalSearchResult,com.yahoo.search.LocalSearchResult$LocalSearchCategory,0,0,0,1,0,0,1,1,0,0,0,[  ],0,[  ]
com.yahoo.search.xmlparser.XmlParserNewsSearchResults,com.yahoo.search.xmlparser.XmlParserNewsSearchResults$XmlParserNewsSearchResult,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
com.yahoo.xml.XmlParser,org.xml.sax.helpers.DefaultHandler,1,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
com.yahoo.myweb2.MyWeb2Client,com.yahoo.rest.RestException,0,0,0,0,0,0,0,0,1,0,0,[  ],1,[  getErrorMessage ]
com.yahoo.myweb2.MyWeb2Client,com.yahoo.myweb2.TagSearchRequest,0,0,0,0,1,0,0,0,0,0,0,[  ],2,[  getRequestUrl getParameters ]
com.yahoo.search.xmlparser.XmlParserVideoSearchResults$XmlParserVideoSearchResult,com.yahoo.search.xmlparser.XmlParserVideoSearchResults,0,0,0,0,1,0,0,1,0,0,0,[  ],0,[  ]
com.yahoo.shopping.ShoppingClient,com.yahoo.shopping.xmlparser.XmlParserProductSearchResults,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
com.yahoo.search.xmlparser.XmlParserImageSearchResults,java.math.BigInteger,1,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
com.yahoo.search.SearchClient,com.yahoo.search.xmlparser.XmlParserContentAnalysisResults,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
com.yahoo.search.xmlparser.XmlParserWebSearchResults,com.yahoo.search.xmlparser.XmlParserWebSearchResults$XmlParserWebSearchResult,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
com.yahoo.search.SearchClient,com.yahoo.search.WebSearchRequest,0,0,0,0,1,0,0,0,0,0,0,[  ],2,[  getRequestUrl getParameters ]
com.yahoo.search.xmlparser.XmlParserNewsSearchResults$XmlParserNewsSearchResult,com.yahoo.search.NewsSearchResult,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
com.yahoo.shopping.xmlparser.XmlParserProductSearchResults$XmlParserOfferResult,com.yahoo.shopping.Offer,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
com.yahoo.shopping.ShoppingClient,com.yahoo.shopping.ShoppingException,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
com.yahoo.shopping.xmlparser.XmlParserProductSearchResults$XmlParserOfferResult,com.yahoo.shopping.Offer,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
com.yahoo.search.SearchClient,com.yahoo.rest.RestException,0,0,0,0,0,0,0,0,1,0,0,[  ],1,[  getErrorMessage ]
com.yahoo.search.SearchClient,javax.xml.parsers.SAXParser,1,0,0,0,0,0,0,0,1,0,0,[  ],1,[  parse ]
com.yahoo.search.SearchClient,com.yahoo.rest.RestClient,0,0,0,0,0,0,0,0,0,0,1,[  call ],0,[  ]
com.yahoo.search.xmlparser.XmlParserImageSearchResults,com.yahoo.xml.XmlParser,0,0,0,0,0,0,0,0,0,0,2,[  getBigInteger getList ],0,[  ]
com.yahoo.search.ContentAnalysisRequest,com.yahoo.rest.RestRequest,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
com.yahoo.search.VideoSearchResults,com.yahoo.search.VideoSearchResult,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
com.yahoo.shopping.xmlparser.XmlParserMerchantSearchResults,com.yahoo.shopping.MerchantSearchResults,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
com.yahoo.myweb2.xmlparser.XmlParserRelatedTagsResults,com.yahoo.myweb2.RelatedTagsResults,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
com.yahoo.search.xmlparser.XmlParserWebSearchResults,com.yahoo.search.WebSearchResults,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
com.yahoo.myweb2.xmlparser.XmlParserUrlSearchResults,com.yahoo.xml.XmlParser,0,0,0,0,0,0,0,0,0,0,2,[  getBigInteger getList ],0,[  ]
com.yahoo.shopping.xmlparser.XmlParserProductSearchResults,com.yahoo.shopping.xmlparser.XmlParserProductSearchResults$XmlParserOfferResult,0,0,0,0,0,0,1,0,1,0,0,[  ],0,[  ]
com.yahoo.xml.XmlParser,org.xml.sax.helpers.DefaultHandler,1,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
com.yahoo.search.xmlparser.XmlParserImageSearchResults,com.yahoo.search.ImageSearchResults,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
com.yahoo.xml.XmlParser,java.math.BigInteger,1,0,0,1,0,0,1,0,0,0,0,[  ],0,[  ]
com.yahoo.search.xmlparser.XmlParserVideoSearchResults,com.yahoo.xml.XmlParser,0,0,0,0,0,0,0,0,0,0,2,[  getBigInteger getList ],0,[  ]
com.yahoo.search.VideoSearchResults,java.math.BigInteger,1,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
com.yahoo.myweb2.UrlSearchResults,com.yahoo.myweb2.UrlSearchResult,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
com.yahoo.search.NewsSearchResults,java.math.BigInteger,1,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
com.yahoo.search.SearchClient,com.yahoo.search.xmlparser.XmlParserImageSearchResults,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
com.yahoo.search.SearchClient,com.yahoo.search.ContentAnalysisRequest,0,0,0,0,1,0,0,0,0,0,0,[  ],2,[  getRequestUrl getParameters ]
com.yahoo.shopping.xmlparser.XmlParserProductSearchResults,com.yahoo.shopping.ProductSearchResults,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
com.yahoo.search.xmlparser.XmlParserImageSearchResults$XmlParserImageSearchResult,com.yahoo.search.xmlparser.XmlParserImageThumbnail,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
com.yahoo.search.VideoSearchRequest,java.math.BigInteger,1,0,0,0,1,0,0,0,0,0,0,[  ],1,[  toString ]
com.yahoo.myweb2.xmlparser.XmlParserTagSearchResults$XmlParserTagSearchResult,com.yahoo.myweb2.xmlparser.XmlParserTagSearchResults,0,0,0,0,1,0,0,1,0,0,0,[  ],0,[  ]
com.yahoo.myweb2.xmlparser.XmlParserUrlSearchResults,java.math.BigInteger,1,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
com.yahoo.search.SearchClient,com.yahoo.search.WebSearchRequest,0,0,0,0,1,0,0,0,0,0,0,[  ],2,[  getRequestUrl getParameters ]
com.yahoo.search.VideoSearchResult,java.math.BigDecimal,1,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
com.yahoo.search.SearchClient,com.yahoo.search.RelatedSuggestionResults,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
com.yahoo.shopping.xmlparser.XmlParserCatalogListingResults$XmlParserCatalogOffer,com.yahoo.shopping.xmlparser.XmlParserCatalogListingResults,0,0,0,0,1,0,0,1,0,0,1,[  access$000 ],0,[  ]
com.yahoo.xml.XmlParser,java.math.BigDecimal,1,0,0,1,0,0,1,0,0,0,0,[  ],0,[  ]
com.yahoo.search.xmlparser.XmlParserLocalSearchResults,com.yahoo.xml.XmlParser,0,0,0,0,0,0,0,0,0,0,3,[  getBigInteger getList getString ],0,[  ]
com.yahoo.search.xmlparser.XmlParserContentAnalysisResults,com.yahoo.xml.XmlParser,0,0,0,0,0,0,0,0,0,0,2,[  getList getString ],0,[  ]
com.yahoo.shopping.xmlparser.XmlParserProductSearchResults$XmlParserOfferResult,com.yahoo.shopping.Merchant,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
com.yahoo.search.xmlparser.XmlParserNewsSearchResults,com.yahoo.search.NewsSearchResult,0,0,0,1,0,0,0,1,0,0,0,[  ],0,[  ]
com.yahoo.search.xmlparser.XmlParserVideoSearchResults$XmlParserVideoSearchResult,com.yahoo.search.xmlparser.XmlParserImageThumbnail,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
