Class1(From),Class2(To),isExternalDep,isSuperClass,isImplementingInterface,hasReturn,hasParameter,hasBinding,instantiates,hasField,hasLocalVariable,hasCast,numberOfStaticMethodsCalled,StaticMethodsCalled,numberOfMethodsCalled,MethodsCalled
org.apache.poi.ss.usermodel.charts.AxisCrosses,org.objectweb.asm.Type,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
org.apache.poi.hssf.record.PrintHeadersRecord,org.apache.poi.hssf.record.StandardRecord,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.apache.poi.hpsf.DocumentSummaryInformation,org.apache.poi.hpsf.CustomProperty,0,0,0,0,0,1,1,0,1,0,0,[  ],1,[  getName ]
org.apache.poi.poifs.filesystem.BlockStore,java.nio.ByteBuffer,1,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
org.apache.poi.hssf.record.PaletteRecord,org.apache.poi.hssf.record.StandardRecord,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.apache.poi.ss.formula.ptg.DeletedArea3DPtg,org.apache.poi.util.LittleEndianInput,0,0,0,0,1,0,0,0,1,0,0,[  ],2,[  readInt readUShort ]
org.apache.poi.ss.usermodel.charts.DataSources,org.apache.poi.ss.usermodel.charts.DataSources$2,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.apache.poi.hssf.record.DSFRecord,org.apache.poi.hssf.record.RecordInputStream,0,0,0,0,1,0,0,0,1,0,0,[  ],1,[  readShort ]
org.apache.poi.hssf.record.EscherAggregate,org.apache.poi.hssf.record.DrawingRecord,0,0,0,0,0,0,1,0,1,1,0,[  ],3,[  serialize setData getRecordData ]
org.apache.poi.ss.formula.functions.TextFunction$7,org.apache.poi.ss.formula.eval.ErrorEval,0,0,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.apache.poi.hssf.dev.BiffViewer,org.apache.poi.hssf.record.TableStylesRecord,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.apache.poi.hssf.usermodel.EscherGraphics,org.apache.poi.hssf.usermodel.HSSFPolygon,0,0,0,0,0,0,0,0,1,0,0,[  ],6,[  setPolygonDrawArea setLineStyleColor setNoFill setPoints setLineWidth setFillColor ]
org.apache.poi.hssf.usermodel.HSSFPicture,org.apache.poi.ss.util.ImageUtils,0,0,0,0,0,0,0,0,0,0,1,[  getImageDimension ],0,[  ]
org.apache.poi.ss.formula.functions.Mode,org.apache.poi.ss.formula.eval.StringEval,0,0,0,0,0,0,0,0,0,1,0,[  ],0,[  ]
org.apache.poi.hssf.usermodel.DummyGraphics2d,java.awt.RenderingHints,1,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
org.apache.poi.hssf.usermodel.HSSFFormulaEvaluator,org.apache.poi.ss.formula.eval.ErrorEval,0,0,0,0,0,0,0,0,1,1,0,[  ],1,[  getErrorCode ]
org.apache.poi.ss.formula.WorkbookEvaluator,org.apache.poi.ss.formula.eval.EvaluationException,0,0,0,0,0,0,0,0,1,0,0,[  ],1,[  getErrorEval ]
org.apache.poi.hssf.record.DBCellRecord$Builder,org.apache.poi.hssf.record.DBCellRecord,0,0,0,1,0,0,1,0,0,0,0,[  ],0,[  ]
org.apache.poi.ss.format.CellNumberFormatter$1,org.apache.poi.ss.format.CellTextFormatter,0,0,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.apache.poi.hssf.record.MulRKRecord,org.apache.poi.hssf.record.RecordFormatException,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.apache.poi.hssf.model.InternalSheet,org.apache.poi.hssf.record.UncalcedRecord,0,0,0,0,0,0,1,0,1,0,1,[  getStaticRecordSize ],0,[  ]
org.apache.poi.ss.formula.functions.Rate,org.apache.poi.ss.formula.functions.Function,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.apache.poi.hssf.record.chart.LinkedDataRecord,org.apache.poi.ss.formula.ptg.Ptg,0,0,0,1,1,0,0,0,1,0,0,[  ],2,[  getRVAType toString ]
org.apache.poi.hssf.record.UseSelFSRecord,org.apache.poi.hssf.record.StandardRecord,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.apache.poi.hssf.util.HSSFColor,org.apache.poi.hssf.util.HSSFColor$LIGHT_GREEN,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.apache.poi.ss.formula.functions.TextFunction,org.apache.poi.ss.formula.functions.TextFunction$4,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
