Class1(From),Class2(To),isExternalDep,isSuperClass,isImplementingInterface,hasReturn,hasParameter,hasBinding,instantiates,hasField,hasLocalVariable,hasCast,numberOfStaticMethodsCalled,StaticMethodsCalled,numberOfMethodsCalled,MethodsCalled
org.jclouds.azureblob.blobstore.functions.BlobMetadataToBlobProperties,org.jclouds.blobstore.domain.BlobMetadata,1,0,0,0,1,0,0,0,1,1,0,[  ],6,[  getName getLastModified getETag getContentMetadata getUserMetadata getUri ]
org.jclouds.azureblob.blobstore.AzureBlobStore,org.jclouds.azureblob.AzureBlobClient,0,0,0,0,0,1,0,1,1,1,0,[  ],10,[  blobExists listBlobs listContainers deleteContainer createContainer containerExists deleteBlob getBlob getBlobProperties putBlob ]
org.jclouds.azureblob.domain.internal.BlobPropertiesImpl,org.jclouds.io.ContentMetadata,1,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
org.jclouds.azureblob.domain.internal.BlobPropertiesImpl,org.jclouds.azureblob.domain.BlobType,0,0,0,1,0,1,0,1,1,1,0,[  ],0,[  ]
org.jclouds.azureblob.blobstore.AzureBlobStore,org.jclouds.azureblob.options.CreateContainerOptions,0,0,0,0,0,0,1,0,1,0,0,[  ],1,[  withPublicAccess ]
org.jclouds.azureblob.config.AzureBlobModule$AzureBlobFactory,org.jclouds.azureblob.domain.AzureBlob,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
org.jclouds.azureblob.AzureBlobApiMetadata$Builder,org.jclouds.apis.internal.BaseApiMetadata$Builder,1,0,0,1,0,0,0,0,1,0,0,[  ],9,[  view identityName defaultProperties documentation name defaultEndpoint defaultModules credentialName version ]
org.jclouds.azureblob.config.AzureBlobRestClientModule,com.google.inject.binder.LinkedBindingBuilder,1,0,0,0,0,0,0,0,1,0,0,[  ],1,[  to ]
org.jclouds.azureblob.blobstore.functions.ContainerToResourceMetadata,com.google.common.base.Supplier,1,0,0,0,0,1,0,1,1,0,0,[  ],1,[  get ]
org.jclouds.azureblob.domain.internal.MutableContainerPropertiesWithMetadataImpl,java.net.URI,1,0,0,1,1,0,0,1,1,0,0,[  ],2,[  hashCode equals ]
org.jclouds.azureblob.domain.internal.ContainerPropertiesImpl,com.google.common.collect.Maps,1,0,0,0,0,0,0,0,0,0,1,[  newLinkedHashMap ],0,[  ]
org.jclouds.azureblob.blobstore.AzureAsyncBlobStore$1,org.jclouds.blobstore.domain.StorageMetadata,1,0,0,0,0,1,0,0,0,0,0,[  ],0,[  ]
org.jclouds.azureblob.blobstore.AzureBlobRequestSigner,org.jclouds.azureblob.AzureBlobAsyncClient,0,0,0,0,0,1,0,0,0,0,0,[  ],0,[  ]
org.jclouds.azureblob.domain.internal.AzureBlobImpl,com.google.common.collect.Multimap,1,0,0,0,0,1,0,1,1,1,0,[  ],0,[  ]
org.jclouds.azureblob.blobstore.AzureAsyncBlobStore$2,org.jclouds.blobstore.domain.BlobMetadata,1,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
org.jclouds.azureblob.functions.ParseBlobPropertiesFromHeaders,org.jclouds.http.HttpResponse,1,0,0,0,1,0,0,0,1,1,0,[  ],0,[  ]
