Class1(From),Class2(To),isExternalDep,isSuperClass,isImplementingInterface,hasReturn,hasParameter,hasBinding,instantiates,hasField,hasLocalVariable,hasCast,numberOfStaticMethodsCalled,StaticMethodsCalled,numberOfMethodsCalled,MethodsCalled
org.zkoss.zel.impl.util.Classes,org.zkoss.zel.impl.util.Cache,0,0,0,0,0,0,0,1,0,0,0,[  ],2,[  get put ]
org.zkoss.zel.BeanELResolver,java.beans.Introspector,1,0,0,0,0,0,0,0,0,0,1,[  getBeanInfo ],0,[  ]
org.zkoss.zel.CompositeELResolver,org.zkoss.zel.CompositeELResolver$FeatureIterator,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.zkoss.zel.impl.ValueExpressionImpl,org.zkoss.zel.ELContext,0,0,0,0,1,1,0,0,1,0,0,[  ],0,[  ]
org.zkoss.zel.impl.parser.BooleanNode,org.zkoss.zel.impl.parser.SimpleNode,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.zkoss.zel.BeanELResolver,org.zkoss.zel.BeanELResolver$ConcurrentCache,0,0,0,0,0,0,1,1,0,0,0,[  ],2,[  get put ]
org.zkoss.zel.impl.util.CacheMap,org.zkoss.zel.impl.util.CacheMap$X,0,0,0,0,0,1,1,0,1,0,0,[  ],0,[  ]
org.zkoss.zel.BeanELResolver,java.beans.FeatureDescriptor,1,0,0,0,0,1,0,0,0,1,0,[  ],0,[  ]
org.zkoss.zel.impl.parser.AstFloatingPoint,org.zkoss.zel.impl.parser.SimpleNode,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.zkoss.zel.impl.parser.AstMod,org.zkoss.zel.impl.parser.ArithmeticNode,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.zkoss.zel.impl.lang.ELArithmetic$BigIntegerDelegate,org.zkoss.zel.impl.lang.ELArithmetic,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.zkoss.zel.impl.lang.ExpressionBuilder,org.zkoss.zel.impl.ValueExpressionImpl,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.zkoss.zel.impl.parser.AstNegative,org.zkoss.zel.impl.parser.Node,0,0,0,0,0,0,0,0,0,0,0,[  ],1,[  getValue ]
org.zkoss.zel.impl.parser.ELParser,org.zkoss.zel.impl.parser.Node,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
org.zkoss.zel.impl.lang.ExpressionBuilder,org.zkoss.zel.ValueExpression,0,0,0,0,0,1,0,0,0,0,0,[  ],0,[  ]
org.zkoss.zel.impl.parser.AstMethodParameters,org.zkoss.zel.impl.parser.Node,0,0,0,0,0,0,0,0,1,0,0,[  ],2,[  getValue getType ]
org.zkoss.zel.CompositeELResolver,org.zkoss.zel.ELResolver,0,1,0,0,1,0,0,1,1,0,0,[  ],6,[  getCommonPropertyType getValue isReadOnly getType setValue invoke ]
org.zkoss.zel.BeanELResolver$BeanProperties,java.beans.PropertyDescriptor,1,0,0,1,1,0,1,0,1,0,0,[  ],1,[  getName ]
org.zkoss.zel.impl.parser.SimpleNode,org.zkoss.zel.impl.parser.ELParserTreeConstants,0,0,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.zkoss.zel.impl.MethodExpressionImpl,org.zkoss.zel.impl.lang.ExpressionBuilder,0,0,0,0,0,0,0,0,0,0,1,[  createNode ],0,[  ]
org.zkoss.zel.impl.parser.AstAnd,org.zkoss.zel.impl.lang.EvaluationContext,0,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
org.zkoss.zel.impl.MethodExpressionImpl,org.zkoss.zel.MethodExpression,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.zkoss.zel.ValueExpression,org.zkoss.zel.ELContext,0,0,0,0,1,1,0,0,1,0,0,[  ],0,[  ]
org.zkoss.zel.ListELResolver,org.objectweb.asm.Type,1,0,0,0,0,0,0,0,1,0,0,[  ],0,[  ]
org.zkoss.zel.impl.parser.AstValue,org.zkoss.zel.impl.parser.Node,0,0,0,0,0,0,0,0,0,0,0,[  ],2,[  getValue getImage ]
org.zkoss.zel.impl.parser.AstDynamicExpression,org.zkoss.zel.impl.parser.SimpleNode,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.zkoss.zel.impl.ValueExpressionLiteral,org.zkoss.zel.PropertyNotWritableException,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.zkoss.zel.impl.lang.FunctionMapperImpl$Function,org.zkoss.zel.impl.util.ReflectionUtil,0,0,0,0,0,0,0,0,0,0,3,[  toTypeNameArray forName toTypeArray ],0,[  ]
org.zkoss.zel.impl.util.Validation,org.zkoss.zel.impl.util.Validation$1,0,0,0,0,0,0,1,0,1,0,0,[  ],0,[  ]
org.zkoss.zel.impl.MethodExpressionImpl,org.zkoss.zel.FunctionMapper,0,0,0,0,0,1,0,1,1,1,0,[  ],0,[  ]
org.zkoss.zel.impl.MethodExpressionLiteral,org.zkoss.zel.ELContext,0,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
org.zkoss.zel.impl.parser.AstMod,org.zkoss.zel.impl.lang.EvaluationContext,0,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
org.zkoss.zel.impl.parser.AstPlus,org.zkoss.zel.impl.parser.ArithmeticNode,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.zkoss.zel.ArrayELResolver,java.beans.FeatureDescriptor,1,0,0,0,0,1,1,0,1,0,0,[  ],6,[  setName setHidden setValue setExpert setDisplayName setPreferred ]
org.zkoss.zel.impl.ExpressionFactoryImpl,org.zkoss.zel.impl.lang.ExpressionBuilder,0,0,0,1,0,0,1,0,1,0,0,[  ],2,[  createMethodExpression createValueExpression ]
org.zkoss.zel.impl.parser.AstCompositeExpression,org.zkoss.zel.impl.parser.SimpleNode,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.zkoss.zel.PropertyNotFoundException,org.zkoss.zel.ELException,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.zkoss.zel.impl.parser.AstTrue,org.zkoss.zel.impl.lang.EvaluationContext,0,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
org.zkoss.zel.BeanELResolver$BeanProperty,org.zkoss.zel.PropertyNotFoundException,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.zkoss.zel.impl.ValueExpressionImpl,org.zkoss.zel.impl.parser.AstLiteralExpression,0,0,0,0,0,0,0,0,0,1,0,[  ],0,[  ]
org.zkoss.zel.ListELResolver,org.zkoss.zel.PropertyNotWritableException,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.zkoss.zel.ValueExpression,org.zkoss.zel.ValueReference,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
org.zkoss.zel.impl.parser.AstFalse,org.zkoss.zel.impl.lang.EvaluationContext,0,0,0,0,1,0,0,0,1,0,0,[  ],0,[  ]
org.zkoss.zel.impl.ValueExpressionLiteral,org.zkoss.zel.ELContext,0,0,0,0,1,1,0,0,1,0,0,[  ],0,[  ]
org.zkoss.zel.BeanELResolver,java.beans.PropertyDescriptor,1,0,0,0,0,0,0,0,1,0,0,[  ],2,[  setValue getPropertyType ]
