Class1(From),Class2(To),isExternalDep,isSuperClass,isImplementingInterface,hasReturn,hasParameter,hasBinding,instantiates,hasField,hasLocalVariable,hasCast,numberOfStaticMethodsCalled,StaticMethodsCalled,numberOfMethodsCalled,MethodsCalled
org.kuali.rice.kim.bo.reference.dto.PhoneTypeInfo,org.kuali.rice.kim.bo.reference.dto.KimCodeInfoBase,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.kuali.rice.core.resourceloader.ObjectDefinitionResolver,org.kuali.rice.core.resourceloader.ResourceLoaderException,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.kuali.rice.kim.bo.role.KimPermissionTemplate,org.kuali.rice.kns.bo.Inactivateable,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.kuali.rice.kim.bo.entity.KimEntityCitizenship,org.kuali.rice.kns.bo.Inactivateable,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.kuali.rice.kew.service.WorkflowDocument,org.kuali.rice.kew.dto.NetworkIdDTO,0,0,0,0,0,0,0,0,0,1,0,[  ],1,[  getNetworkId ]
org.kuali.rice.kim.bo.entity.dto.KimEntityDefaultInfo,org.kuali.rice.kim.bo.entity.dto.KimEntityNameInfo,0,0,0,1,1,0,1,1,1,1,0,[  ],0,[  ]
org.kuali.rice.kew.service.WorkflowUtility,org.kuali.rice.kew.dto.RouteHeaderDTO,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
org.kuali.rice.kim.bo.role.dto.KimPermissionTemplateInfo,org.kuali.rice.kim.bo.role.KimPermissionTemplate,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.kuali.rice.core.resourceloader.GlobalResourceLoader,org.kuali.rice.core.config.Config,0,0,0,0,0,0,0,0,1,0,0,[  ],1,[  getServiceNamespace ]
org.kuali.rice.kim.xml.GroupXmlDto,org.kuali.rice.kim.bo.types.dto.AttributeSet,0,0,0,1,1,0,0,1,1,0,0,[  ],0,[  ]
org.kuali.rice.kim.bo.role.ResponsibilityAction,org.kuali.rice.kim.bo.role.dto.DelegateInfo,0,0,0,0,0,1,0,0,0,0,0,[  ],0,[  ]
org.kuali.rice.kim.bo.role.dto.ResponsibilityActionInfo,org.kuali.rice.kim.bo.role.dto.DelegateInfo,0,0,0,0,0,1,0,0,0,0,0,[  ],0,[  ]
org.kuali.rice.kim.bo.entity.dto.KimEntityEntityTypeDefaultInfo,org.kuali.rice.kim.bo.entity.dto.KimEntityPhoneInfo,0,0,0,1,0,0,1,1,0,0,0,[  ],0,[  ]
org.kuali.rice.kim.bo.entity.dto.KimEntityInfo$9,org.kuali.rice.kim.bo.entity.KimEntityResidency,0,0,0,0,1,0,0,0,1,1,0,[  ],0,[  ]
org.kuali.rice.kim.bo.entity.dto.KimEntityInfo$6,org.kuali.rice.kim.bo.entity.dto.KimEntityInfo$XForm,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.kuali.rice.kim.bo.reference.dto.EntityNameTypeInfo,org.kuali.rice.kim.bo.reference.EntityNameType,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.kuali.rice.kew.service.WorkflowDocument,org.kuali.rice.kew.service.WorkflowDocumentActions,0,0,0,1,0,0,0,0,1,1,0,[  ],28,[  logDocumentAction adHocRouteDocumentToGroup superUserCancel completeDocument superUserApprove acknowledgeDocument saveDocumentContent returnDocumentToPreviousNode moveDocument deleteDocument blanketApprovalToNodes takeGroupAuthority adHocRouteDocumentToPrincipal approveDocument releaseGroupAuthority clearFYIDocument routeDocument superUserDisapprove placeInExceptionRouting superUserActionRequestApprove createDocument revokeAdHocRequests cancelDocument disapproveDocument blanketApproval saveDocument saveRoutingData returnDocumentToPreviousRouteLevel ]
org.kuali.rice.kew.webservice.NoteResponse,org.kuali.rice.kew.webservice.ErrorResponse,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.kuali.rice.kew.exception.InvalidActionTakenException,org.kuali.rice.kew.exception.WorkflowException,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.kuali.rice.kew.util.KEWConstants$PermissionNames,org.kuali.rice.kew.util.KEWConstants,0,0,0,0,1,0,0,1,0,0,0,[  ],0,[  ]
org.kuali.rice.kim.bo.reference.dto.EmailTypeInfo,org.kuali.rice.kim.bo.reference.dto.KimCodeInfoBase,0,1,0,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.kuali.rice.kew.service.WorkflowDocument,org.kuali.rice.kew.dto.WorkflowAttributeValidationErrorDTO,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
org.kuali.rice.kew.service.WorkflowDocument,org.kuali.rice.kew.service.WorkflowUtility,0,0,0,1,0,0,0,0,1,1,0,[  ],20,[  getPreviousRouteNodeNames isSuperUserForDocumentType getRouteHeader deleteDocumentLink getActionsTaken getActiveNodeInstances getDocumentDetail deleteDocumentLinksByDocId getFutureRequestsKey getReceiveFutureRequestsValue getRouteHeaderWithPrincipal getLinkedDocument getLinkedDocumentsByDocId getClearFutureRequestsValue getAllActionRequests addDocumentLink validateWorkflowAttributeDefinitionVO getDocumentRouteNodeInstances getDoNotReceiveFutureRequestsValue getDocumentContent ]
org.kuali.rice.kim.bo.entity.KimEntityPhone,org.kuali.rice.kim.bo.entity.KimDefaultableEntityTypeData,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.kuali.rice.kim.service.IdentityService,org.kuali.rice.kim.bo.entity.dto.KimEntityPrivacyPreferencesInfo,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
org.kuali.rice.kim.bo.entity.KimEntityAffiliation,org.kuali.rice.kns.bo.DefaultableInactivateable,0,0,1,0,0,0,0,0,0,0,0,[  ],0,[  ]
org.kuali.rice.kim.bo.reference.dto.EntityTypeInfo,org.kuali.rice.kim.bo.reference.EntityType,0,0,1,0,1,0,0,0,1,0,0,[  ],0,[  ]
org.kuali.rice.kim.service.IdentityManagementService,org.kuali.rice.kim.bo.role.dto.PermissionAssigneeInfo,0,0,0,0,0,1,0,0,0,0,0,[  ],0,[  ]
org.kuali.rice.kew.service.WorkflowDocument,org.kuali.rice.kim.service.PersonService,0,0,0,0,0,0,0,0,1,1,0,[  ],1,[  getPersonByEmployeeId ]
org.kuali.rice.core.resourceloader.GlobalResourceLoader,org.kuali.rice.core.exception.RiceRuntimeException,0,0,0,0,0,0,1,0,0,0,0,[  ],0,[  ]
org.kuali.rice.kim.service.IdentityManagementService,org.kuali.rice.kim.bo.reference.dto.CitizenshipStatusInfo,0,0,0,1,0,0,0,0,0,0,0,[  ],0,[  ]
